Text,Image,Folio
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_1,"urn:cite:hmt:vaimg.VA251VN-0753@0.2294,0.2199,0.2101,0.0886",urn:cite:hmt:msA.251v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_2,"urn:cite:hmt:vaimg.VA251VN-0753@0.2305,0.3067,0.2129,0.0837",urn:cite:hmt:msA.251v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_3,"urn:cite:hmt:vaimg.VA251VN-0753@0.2285,0.3879,0.2164,0.0365",urn:cite:hmt:msA.251v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_4,"urn:cite:hmt:vaimg.VA251VN-0753@0.2204,0.4192,0.2237,0.0501",urn:cite:hmt:msA.251v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_5,"urn:cite:hmt:vaimg.VA251VN-0753@0.2283,0.4639,0.2263,0.028",urn:cite:hmt:msA.251v
urn:cts:greekLit:tlg5026.msA.hmt:19.2015office3_6,"urn:cite:hmt:vaimg.VA251VN-0753@0.2257,0.4891,0.2197,0.0392",urn:cite:hmt:msA.251v
